cpt,desc,status,work_rvu,pe_nonfac_rvu,pe_fac_rvu,mp_rvu
64636,Destroy l/s facet jnt addl,A,1.13,6.29,0.28,0.11
64640,Injection treatment of nerve,A,1.93,5.86,1.19,0.22
64642,Chemodenerv 1 extremity 1-4,A,1.61,2.89,0.88,0.39
64643,Chemodenerv 1 extrem 1-4 ea,A,1.19,1.57,0.37,0.23
64644,Chemodenerv 1 extrem 5/> mus,A,1.77,3.54,0.93,0.4
64645,Chemodenerv 1 extrem 5/> ea,A,1.36,2.18,0.41,0.34
64646,Chemodenerv trunk musc 1-5,A,1.76,2.86,0.87,0.48
64647,Chemodenerv trunk musc 6/>,A,2.06,3.11,0.92,0.5
64650,Chemodenerv eccrine glands,A,0.68,1.8,0.21,0.11
64653,Chemodenerv eccrine glands,A,0.86,2.03,0.26,0.17
64654,1st opn implt bat modulj sys,A,11.0,2.96,2.96,2.79
64655,Revj/rplcmt bat mod sys lead,A,11.3,5.4,5.4,2.59
64656,Revj/rplcmt bat mod sys pg,A,8.01,2.8,2.8,1.98
64657,Rmvl bat modulj sys tot sys,A,12.13,3.76,3.76,3.04
64658,Rmvl bat modul sys lead only,A,8.95,3.03,3.03,2.27
64659,Rmvl bat modulj sys pg only,A,8.23,2.9,2.9,2.09
64680,Injection treatment of nerve,A,2.6,7.52,1.53,0.26
64681,Injection treatment of nerve,A,3.69,9.85,1.79,0.3
64702,Revise finger/toe nerve,A,6.1,7.44,7.44,1.09
64704,Revise hand/foot nerve,A,4.57,4.1,4.1,0.56
64708,Revise arm/leg nerve,A,6.2,6.85,6.85,0.85
64712,Revision of sciatic nerve,A,7.87,7.14,7.14,1.68
64713,Revision of arm nerve(s),A,11.12,8.61,8.61,2.58
64714,Revise low back nerve(s),A,10.29,8.73,8.73,2.41
64716,Revision of cranial nerve,A,6.82,6.1,6.1,1.15
64718,Revise ulnar nerve at elbow,A,7.08,8.71,8.71,1.43
64719,Revise ulnar nerve at wrist,A,4.85,5.8,5.8,0.96
64721,Carpal tunnel surgery,A,4.85,8.61,6.83,0.99
64722,Decompression unspec nerve,A,4.7,5.36,5.36,1.11
64726,Dcmprn plantar digital nerve,A,4.16,3.14,3.14,0.43
64727,Internal neurolysis,A,3.02,1.06,1.06,0.26
64728,Dcmprn median nrv carpl tunl,A,2.7,37.27,0.73,0.24
64732,Incision of brow nerve,A,4.77,8.02,8.02,2.01
64734,Incision of cheek nerve,A,5.41,8.99,8.99,2.28
64736,Incision of chin nerve,A,5.1,3.47,3.47,0.57
64738,Incision of jaw nerve,A,6.2,5.36,5.36,0.9
64740,Incision of tongue nerve,A,6.06,5.95,5.95,0.88
64742,Incision of facial nerve,A,6.68,5.55,5.55,0.51
64744,Incise nerve back of head,A,5.58,8.3,8.3,2.35
64746,Incise diaphragm nerve,A,6.4,4.97,4.97,1.62
64755,Incision of stomach nerves,A,14.67,7.46,7.46,3.92
64760,Incision of vagus nerve,A,7.4,5.91,5.91,1.98
64763,Incise hip/thigh nerve,A,7.37,5.76,5.76,1.97
64766,Incise hip/thigh nerve,A,9.23,6.81,6.81,2.48
64771,Sever cranial nerve,A,7.95,7.31,7.31,1.47
64772,Incision of spinal nerve,A,7.64,6.39,6.39,1.43
64774,Remove skin nerve lesion,A,5.66,5.48,5.48,1.19
64776,Remove digit nerve lesion,A,5.46,4.84,4.84,0.91
64778,Digit nerve surgery add-on,A,3.03,0.97,0.97,0.64
64782,Remove limb nerve lesion,A,6.69,5.31,5.31,1.06
64783,Limb nerve surgery add-on,A,3.62,1.15,1.15,0.78
64784,Remove nerve lesion,A,10.35,7.72,7.72,2.08
64786,Remove sciatic nerve lesion,A,15.84,8.41,8.41,4.23
64787,Implant nerve end,A,4.18,1.17,1.17,0.75
64788,Remove skin nerve lesion,A,5.11,5.53,5.53,1.07
64790,Removal of nerve lesion,A,11.8,9.16,9.16,3.11
64792,Removal of nerve lesion,A,15.46,14.34,14.34,6.52
64795,Biopsy of nerve,A,2.93,1.77,1.77,0.88
64802,Sympathectomy cervical,A,10.11,11.95,11.95,4.26
64804,Sympathectomy cervicothorac,A,15.51,13.86,13.86,6.55
64809,Sympathectomy thoracolumbar,A,14.34,12.38,12.38,6.04
64818,Sympathectomy lumbar,A,11.06,8.11,8.11,2.36
64820,Sympathectomy digital artery,A,10.47,8.43,8.43,2.04
64821,Sympathectomy radial artery,A,9.1,8.73,8.73,1.94
64822,Sympathectomy ulnar artery,A,9.1,8.73,8.73,1.94
64823,Sympathectomy supfc palmar,A,10.67,9.22,9.22,2.27
64831,Repair of digit nerve,A,8.93,8.64,8.64,1.7
64832,Repair nerve add-on,A,5.51,1.85,1.85,1.07
64834,Repair of hand or foot nerve,A,10.54,7.45,7.45,1.79
64835,Repair of hand or foot nerve,A,11.44,8.73,8.73,2.44
64836,Repair of hand or foot nerve,A,11.44,8.73,8.73,2.44
64837,Repair nerve add-on,A,6.09,1.94,1.94,1.3
64840,Repair of leg nerve,A,13.67,9.91,9.91,2.91
64856,Repair/transpose nerve,A,14.69,9.37,9.37,3.47
64857,Repair arm/leg nerve,A,15.42,9.62,9.62,3.25
64858,Repair sciatic nerve,A,17.37,10.78,10.78,3.7
64859,Nerve surgery,A,4.14,1.32,1.32,0.89
64861,Repair of arm nerves,A,20.37,16.31,16.31,8.59
64862,Repair of low back nerves,A,20.56,12.11,12.11,4.38
64864,Repair of facial nerve,A,13.07,7.35,7.35,2.19
64865,Repair of facial nerve,A,15.69,10.39,10.39,2.3
64866,Fusion of facial/other nerve,A,16.41,14.29,14.29,3.04
64868,Fusion of facial/other nerve,A,14.53,9.34,9.34,2.12
64872,Subsequent repair of nerve,A,1.94,0.62,0.62,0.42
64874,Repair & revise nerve add-on,A,2.91,0.93,0.93,0.61
64876,Repair nerve/shorten bone,A,3.29,1.05,1.05,0.69
64885,Nerve graft head/neck <4 cm,A,17.16,8.15,8.15,2.5
64886,Nerve graft head/neck >4 cm,A,20.3,9.95,9.95,3.22
64890,Nrv grf 1strnd hnd/foot <4cm,A,15.83,10.13,10.13,3.37
64891,Nrv grf 1strnd hnd/foot >4cm,A,16.92,10.63,10.63,3.61
64892,Nrv grf 1strnd arm/leg <4cm,A,15.35,9.98,9.98,3.26
64893,Nrv grf 1strnd arm/leg >4 cm,A,16.45,10.48,10.48,3.5
64895,Nrv grf mltst hnd/foot <4 cm,A,19.88,11.58,11.58,4.23
64896,Nrv grf mltst hnd/foot >4 cm,A,21.41,12.54,12.54,4.56
64897,Nrv grf mltst arm/leg <4 cm,A,18.9,11.26,11.26,4.02
64898,Nrv grf mltst arm/leg >4 cm,A,20.45,12.23,12.23,4.34
64901,Nerve graft add-on,A,9.95,3.17,3.17,2.12
64902,Nerve graft add-on,A,11.51,3.67,3.67,2.46
64905,Nerve pedicle transfer,A,14.73,8.91,8.91,3.05
64907,Nerve pedicle transfer,A,19.53,11.31,11.31,4.17
64910,Nerve repair w/allograft,A,10.26,8.85,8.85,1.76
64911,Neurorraphy w/vein autograft,A,13.65,11.89,11.89,2.91
64912,Nrv rpr w/nrv algrft 1st,A,11.7,10.56,10.56,2.26
64913,Nrv rpr w/nrv algrft ea addl,A,2.93,0.92,0.92,0.54
64999,Unlisted px nervous system,C,0.0,0.0,0.0,0.0
65091,Revise eye,A,7.08,12.2,12.2,0.56
65093,Revise eye with implant,A,6.86,12.34,12.34,0.55
65101,Removal of eye,A,8.09,14.01,14.01,0.64
65103,Remove eye/insert implant,A,8.62,14.07,14.07,0.68
65105,Remove eye/attach implant,A,9.68,14.91,14.91,0.79
65110,Removal of eye,A,15.31,17.77,17.77,1.23
65112,Remove eye/revise socket,A,18.05,19.63,19.63,1.44
65114,Remove eye/revise socket,A,19.16,20.02,20.02,1.51
65125,Revise ocular implant,A,3.19,10.2,4.37,0.25
65130,Insert ocular implant,A,8.21,13.94,13.94,0.65
65135,Insert ocular implant,A,8.39,14.01,14.01,0.66
65140,Attach ocular implant,A,9.22,14.74,14.74,0.73
65150,Revise ocular implant,A,6.27,12.11,12.11,0.48
65155,Reinsert ocular implant,A,9.85,14.96,14.96,0.79
65175,Removal of ocular implant,A,7.22,13.15,13.15,0.57
65205,Remove foreign body from eye,A,0.48,0.34,0.23,0.02
65210,Remove foreign body from eye,A,0.59,0.52,0.28,0.03
65220,Remove foreign body from eye,A,0.69,1.14,0.35,0.09
65222,Remove foreign body from eye,A,0.82,1.14,0.39,0.04
65235,Remove foreign body from eye,A,8.78,9.54,9.54,0.71
65260,Remove foreign body from eye,A,12.23,11.93,11.93,0.99
65265,Remove foreign body from eye,A,13.98,13.1,13.1,1.12
65270,Repair of eye wound,A,1.9,6.39,1.5,0.15
65272,Repair of eye wound,A,4.5,10.9,4.11,0.36
65273,Repair of eye wound,A,5.03,4.18,4.18,0.4
65275,Repair of eye wound,A,6.13,11.08,5.03,0.48
65280,Repair of eye wound,A,8.87,7.37,7.37,0.7
65285,Repair of eye wound,A,14.98,11.63,11.63,1.21
65286,Repair of eye wound,A,6.46,13.96,5.61,0.5
65290,Repair of eye socket wound,A,6.37,5.57,5.57,0.49
65400,Removal of eye lesion,A,7.31,13.0,7.76,0.6
65410,Biopsy of cornea,A,1.43,2.77,1.05,0.11
65420,Removal of eye lesion,A,4.25,11.58,5.42,0.35
65426,Removal of eye lesion,A,5.9,13.72,6.01,0.46
65430,Corneal smear,A,1.43,1.92,1.02,0.11
65435,Curette/treat cornea,A,0.9,1.53,0.84,0.07
65436,Curette/treat cornea,A,4.7,6.66,4.44,0.38
65450,Treatment of corneal lesion,A,3.38,6.38,5.01,0.26
65600,Revision of cornea,A,4.1,8.81,4.55,0.33
65710,Corneal transplant,A,14.09,14.21,14.21,1.13
65730,Corneal transplant,A,15.94,14.75,14.75,1.28
65750,Corneal transplant,A,16.48,14.24,14.24,1.31
65755,Corneal transplant,A,16.37,14.2,14.2,1.31
65756,Corneal trnspl endothelial,A,16.42,11.96,11.96,1.31
65757,Prep corneal endo allograft,C,0.0,0.0,0.0,0.0
65770,Keratoprosthesis,A,19.25,14.62,14.62,1.53
65772,Correction of astigmatism,A,4.96,8.42,5.15,0.4
65775,Correction of astigmatism,A,6.74,7.67,7.67,0.53
65778,Cover eye w/membrane,A,0.82,37.29,0.21,0.04
65779,Cover eye w/membrane suture,A,1.71,32.28,0.69,0.14
65780,Ocular reconst transplant,A,6.85,8.06,8.06,0.54
65781,Ocular reconst transplant,A,17.69,14.52,14.52,1.41
65782,Ocular reconst transplant,A,15.04,12.9,12.9,1.21
65785,Impltj ntrstrml crnl rng seg,A,5.26,57.15,5.88,0.42
65800,Drainage of eye,A,1.49,2.0,0.52,0.12
65810,Drainage of eye,A,5.67,5.89,5.89,0.44
65815,Drainage of eye,A,5.85,12.92,6.01,0.46
65820,Goniotomy,A,8.69,12.29,12.29,0.68
65850,Trabeculotomy ab externo,A,11.11,9.39,9.39,0.88
65855,Trabeculoplasty laser surg,A,2.93,4.2,1.98,0.22
65860,Severing ads ant sgm laser,A,3.5,5.51,2.49,0.27
65865,Incise inner eye adhesions,A,5.63,6.32,6.32,0.44
65870,Incise inner eye adhesions,A,7.21,7.58,7.58,0.57
65875,Incise inner eye adhesions,A,7.61,8.2,8.2,0.6
65880,Incise inner eye adhesions,A,8.15,8.38,8.38,0.64
65900,Remove eye lesion,A,12.2,12.25,12.25,0.99
65920,Remove implant of eye,A,9.74,9.86,9.86,0.79
65930,Remove blood clot from eye,A,8.18,7.58,7.58,0.64
66020,Injection treatment of eye,A,1.6,4.16,1.68,0.13
66030,Injection treatment of eye,A,1.27,3.93,1.56,0.09
66130,Remove eye lesion,A,7.63,12.9,6.02,0.62
66150,Glaucoma surgery,A,10.27,11.7,11.7,0.82
66155,Glaucoma surgery,A,10.26,11.7,11.7,0.82
66160,Glaucoma surgery,A,12.08,12.34,12.34,0.98
66170,Glaucoma surgery,A,13.59,13.41,13.41,1.09
66172,Incision of eye,A,14.47,15.18,15.18,1.16
66174,Trluml dil aq o/f can w/o st,A,7.43,8.17,8.17,0.58
66175,Trluml dil aq o/f can w/st,A,9.11,8.74,8.74,0.72
66179,Aqueous shunt eye w/o graft,A,13.65,12.91,12.91,1.09
66180,Aqueous shunt eye w/graft,A,14.63,13.26,13.26,1.17
66183,Insert ant drainage device,A,12.87,12.48,12.48,1.04
66184,Revision of aqueous shunt,A,9.34,10.47,10.47,0.75
66185,Revise aqueous shunt eye,A,10.32,10.81,10.81,0.83
66225,Repair/graft eye lesion,A,12.31,10.44,10.44,1.0
66250,Follow-up surgery of eye,A,6.92,15.03,6.84,0.55
66500,Incision of iris,A,3.73,6.53,6.53,0.29
66505,Incision of iris,A,4.11,7.01,7.01,0.34
66600,Remove iris and lesion,A,9.87,13.03,13.03,0.79
66605,Removal of iris,A,13.86,12.77,12.77,1.11
66625,Removal of iris,A,5.17,5.52,5.52,0.41
66630,Removal of iris,A,7.1,6.9,6.9,0.56
66635,Removal of iris,A,7.19,6.93,6.93,0.57
66680,Repair iris & ciliary body,A,7.77,6.81,6.81,0.61
66682,Repair iris & ciliary body,A,8.52,7.77,7.77,0.67
66683,Implantation iris prosthesis,A,10.4,8.56,8.56,0.83
66700,Destruction ciliary body,A,5.01,8.26,4.63,0.4
66710,Ciliary transsleral therapy,A,5.01,7.92,4.63,0.4
66711,Ecp ciliary body destruction,A,5.48,7.45,7.45,0.43
66720,Destruction ciliary body,A,4.63,9.18,5.83,0.37
66740,Destruction ciliary body,A,5.01,7.87,4.63,0.4
66761,Revision of iris,A,2.93,5.81,2.9,0.22
66762,Revision of iris,A,5.25,8.75,5.32,0.42
66770,Removal of inner eye lesion,A,5.98,9.54,5.99,0.47
66820,Incision secondary cataract,A,3.91,8.41,8.41,0.29
66821,After cataract laser surgery,A,3.33,6.46,4.66,0.25
66825,Reposition intraocular lens,A,8.78,12.39,12.39,0.69
66830,Removal of lens lesion,A,9.23,8.11,8.11,0.72
66840,Removal of lens material,A,8.95,8.02,8.02,0.71
66850,Removal of lens material,A,10.29,8.95,8.95,0.82
66852,Removal of lens material,A,11.12,9.25,9.25,0.89
66920,Extraction of lens,A,9.88,8.34,8.34,0.79
66930,Extraction of lens,A,11.32,9.51,9.51,0.91
66940,Extraction of lens,A,10.11,9.08,9.08,0.81
66982,Xcapsl ctrc rmvl cplx wo ecp,A,9.99,8.1,8.1,0.79
66983,Cataract surg w/iol 1 stage,C,0.0,0.0,0.0,0.0
66984,Xcapsl ctrc rmvl w/o ecp,A,7.17,6.14,6.14,0.54
66985,Insert lens prosthesis,A,9.73,9.2,9.2,0.79
66986,Exchange lens prosthesis,A,11.95,9.98,9.98,0.95
66987,Xcapsl ctrc rmvl cplx w/ecp,C,0.0,0.0,0.0,0.0
66988,Xcapsl ctrc rmvl w/ecp,C,0.0,0.0,0.0,0.0
66989,Xcpsl ctrc rmvl cplx insj 1+,A,11.83,8.77,8.77,0.92
66990,Ophthalmic endoscope add-on,A,1.47,0.52,0.52,0.12
66991,Xcapsl ctrc rmvl insj 1+,A,9.0,7.74,7.74,0.69
66999,Unlisted px ant segment eye,C,0.0,0.0,0.0,0.0
67005,Partial removal of eye fluid,A,5.74,6.19,6.19,0.45
67010,Partial removal of eye fluid,A,6.88,6.6,6.6,0.54
67015,Release of eye fluid,A,6.96,8.19,8.19,0.55
67025,Replace eye fluid,A,7.91,13.7,7.64,0.62
67027,Implant eye drug system,A,11.33,9.17,9.17,0.91
67028,Injection eye drug,A,1.4,1.91,0.75,0.11
67030,Incise inner eye strands,A,5.96,8.27,8.27,0.47
67031,Laser surgery eye strands,A,4.36,6.96,4.44,0.35
67036,Removal of inner eye fluid,A,11.83,9.95,9.95,0.95
67039,Laser treatment of retina,A,12.87,10.32,10.32,1.04
67040,Laser treatment of retina,A,14.14,10.77,10.77,1.13
67041,Vit for macular pucker,A,15.92,11.4,11.4,1.27
67042,Vit for macular hole,A,15.92,11.39,11.39,1.27
67043,Vit for membrane dissect,A,16.97,11.77,11.77,1.34
67101,Repair detached retina crtx,A,3.41,6.37,3.69,0.26
67105,Repair detached retina pc,A,3.31,5.38,3.54,0.25
67107,Repair detached retina,A,15.6,11.28,11.28,1.25
67108,Repair detached retina,A,16.7,11.67,11.67,1.33
67110,Repair detached retina,A,9.99,15.9,10.12,0.8
67113,Repair retinal detach cplx,A,18.53,13.24,13.24,1.47
67115,Release encircling material,A,5.96,6.51,6.51,0.47
67120,Remove eye implant material,A,6.92,12.6,6.79,0.54
67121,Remove eye implant material,A,11.94,9.99,9.99,0.96
67141,Proph rta dtchmnt crtx dthrm,A,2.47,5.42,2.98,0.2
67145,Proph rta dtchmnt pc,A,2.47,4.68,2.98,0.2
67208,Treatment of retinal lesion,A,7.46,10.06,6.67,0.59
67210,Treatment of retinal lesion,A,6.2,8.8,6.13,0.49
67218,Treatment of retinal lesion,A,19.85,13.15,13.15,1.58
67220,Treatment of choroid lesion,A,6.2,9.25,6.13,0.48
67221,Ocular photodynamic ther,R,3.36,4.89,1.42,0.26
67225,Eye photodynamic ther add-on,A,0.46,0.37,0.16,0.04
67227,Dstrj extensive retinopathy,A,3.41,5.21,2.77,0.26
67228,Treatment x10sv retinopathy,A,4.28,5.58,2.97,0.35
67229,Tr retinal les preterm inf,A,15.89,11.88,11.88,1.27
67250,Reinforce eye wall,A,9.37,13.7,13.7,0.75
67255,Reinforce/graft eye wall,A,8.17,9.04,9.04,0.65
67299,Unlisted px posterior segmnt,C,0.0,0.0,0.0,0.0
67311,Revise eye muscle,A,5.78,5.48,5.48,0.45
67312,Revise two eye muscles,A,9.26,6.72,6.72,0.73
67314,Revise eye muscle,A,5.78,5.48,5.48,0.45
67316,Revise two eye muscles,A,10.05,6.99,6.99,0.81
67318,Revise eye muscle(s),A,9.56,7.01,7.01,0.76
67320,Revise eye muscle(s) add-on,A,2.93,1.03,1.03,0.22
67331,Eye surgery follow-up add-on,A,1.95,0.91,0.91,0.16
67332,Rerevise eye muscles add-on,A,3.41,1.19,1.19,0.26
67334,Revise eye muscle w/suture,A,2.01,0.81,0.81,0.16
67335,Eye suture during surgery,A,3.15,1.09,1.09,0.24
67340,Revise eye muscle add-on,A,4.88,1.72,1.72,0.39
67343,Release eye tissue,A,8.26,8.52,8.52,0.67
67345,Destroy nerve of eye muscle,A,2.93,4.06,2.25,0.53
67346,Biopsy eye muscle,A,2.8,1.81,1.81,0.21
67399,Unlisted px extraocular musc,C,0.0,0.0,0.0,0.0
67400,Explore/biopsy eye socket,A,10.92,15.47,15.47,0.89
67405,Explore/drain eye socket,A,8.97,14.32,14.32,0.71
67412,Explore/treat eye socket,A,10.04,15.28,15.28,0.84
67413,Explore/treat eye socket,A,9.98,14.58,14.58,0.8
67414,Explr/decompress eye socket,A,17.49,18.35,18.35,1.56
67415,Aspiration orbital contents,A,1.72,0.6,0.6,0.14
67420,Explore/treat eye socket,A,21.32,21.66,21.66,2.05
67430,Explore/treat eye socket,A,14.91,20.2,20.2,1.2
67440,Explore/drain eye socket,A,14.47,19.58,19.58,1.16
67445,Explr/decompress eye socket,A,18.64,19.05,19.05,1.58
67450,Explore/biopsy eye socket,A,15.02,20.24,20.24,1.21
67500,Inject/treat eye socket,A,1.15,1.13,0.42,0.08
67505,Inject/treat eye socket,A,1.15,1.31,0.51,0.08
67515,Inject/treat eye socket,A,0.73,0.76,0.36,0.06
67516,Sprchoroidal spc njx rx agt,A,1.49,2.02,0.78,0.12
67550,Insert eye socket implant,A,11.48,16.16,16.16,0.98
67560,Revise eye socket implant,A,11.88,16.27,16.27,1.06
67570,Decompress optic nerve,A,14.04,18.02,18.02,1.12
67599,Unlisted procedure orbit,C,0.0,0.0,0.0,0.0
67700,Blepharotomy drg absc eyelid,A,1.37,6.92,1.59,0.11
67710,Severing tarsorrhaphy,A,1.04,6.05,1.48,0.08
67715,Canthotomy,A,1.24,6.8,1.64,0.18
67800,Remove eyelid lesion,A,1.37,2.43,1.12,0.11
67801,Remove eyelid lesions,A,1.86,2.93,1.29,0.15
67805,Remove eyelid lesions,A,2.21,3.79,1.76,0.18
67808,Remove eyelid lesion(s),A,4.49,4.7,4.7,0.37
67810,Incal bx eyelid skn lid mrgn,A,1.15,4.16,0.39,0.11
67820,Revise eyelashes,A,0.31,0.23,0.24,0.02
67825,Revise eyelashes,A,1.39,2.55,1.72,0.11
67830,Revise eyelashes,A,1.71,6.19,1.72,0.14
67835,Revise eyelashes,A,5.56,5.37,5.37,0.43
67840,Remove eyelid lesion,A,2.04,6.11,1.81,0.17
67850,Dstrj lesion lid margin <1cm,A,1.7,4.43,1.52,0.15
67875,Closure of eyelid by suture,A,1.32,3.98,1.0,0.11
67880,Revision of eyelid,A,4.49,9.23,4.7,0.38
67882,Revision of eyelid,A,5.87,10.87,5.82,0.46
67900,Repair brow defect,A,6.65,12.44,5.71,0.6
67901,Repair eyelid defect,A,7.4,15.74,7.02,0.62
67902,Repair eyelid defect,A,9.57,8.07,8.07,0.78
67903,Repair eyelid defect,A,6.35,11.3,5.38,0.5
67904,Repair eyelid defect,A,7.77,13.88,6.79,0.65
67906,Repair eyelid defect,A,6.76,5.51,5.51,0.53
67908,Repair eyelid defect,A,5.17,10.77,5.64,0.42
67909,Revise eyelid defect,A,5.43,10.65,5.43,0.48
67911,Revise eyelid defect,A,7.31,6.38,6.38,0.6
67912,Correction eyelid w/implant,A,6.2,19.9,5.81,0.68
67914,Repair eyelid defect,A,3.66,10.67,4.73,0.34
67915,Repair eyelid defect,A,1.98,7.31,3.25,0.16
67916,Repair eyelid defect,A,5.34,12.52,5.34,0.45
67917,Repair eyelid defect,A,5.78,12.47,5.48,0.48
67921,Repair eyelid defect,A,3.38,10.65,4.64,0.26
67922,Repair eyelid defect,A,1.98,7.1,3.25,0.16
67923,Repair eyelid defect,A,5.34,12.51,5.34,0.43
67924,Repair eyelid defect,A,5.78,13.24,5.49,0.47
67930,Repair eyelid wound,A,3.56,7.3,2.0,0.33
67935,Repair eyelid wound,A,6.2,11.38,4.26,0.57
67938,Remove eyelid foreign body,A,1.35,6.14,1.59,0.06
67950,Revision of eyelid,A,5.84,11.29,5.56,0.5
67961,Revision of eyelid,A,5.71,11.55,5.51,0.47
67966,Revision of eyelid,A,8.75,13.95,7.13,0.73
67971,Reconstruction of eyelid,A,9.76,7.62,7.62,0.81
67973,Reconstruction of eyelid,A,12.8,9.39,9.39,1.07
67974,Reconstruction of eyelid,A,12.77,9.38,9.38,1.06
67975,Reconstruction of eyelid,A,9.12,7.41,7.41,0.79
67999,Unlisted procedure eyelids,C,0.0,0.0,0.0,0.0
68020,Incise/drain eyelid lining,A,1.38,2.16,1.37,0.09
68040,Treatment of eyelid lesions,A,0.83,0.98,0.32,0.04
68100,Biopsy conjunctiva,A,1.32,3.95,1.0,0.11
68110,Exc les conjunctiva <1 cm,A,1.77,5.2,1.95,0.14
68115,Exc les conjunctiva >1 cm,A,2.35,7.37,2.16,0.19
68130,Exc les conjunctiva adj scl,A,4.97,11.23,5.34,0.4
68135,Destruction les conjunctiva,A,1.84,2.79,1.9,0.15
68200,Treat eyelid by injection,A,0.48,0.72,0.35,0.04
68320,Revise/graft eyelid lining,A,6.47,15.39,7.04,0.51
68325,Revise/graft eyelid lining,A,8.41,7.71,7.71,0.66
68326,Revise/graft eyelid lining,A,8.21,7.65,7.65,0.67
68328,Revise/graft eyelid lining,A,9.21,7.99,7.99,0.73
68330,Revise eyelid lining,A,5.64,12.6,5.82,0.44
68335,Revise/graft eyelid lining,A,8.25,7.65,7.65,0.67
68340,Separate eyelid adhesions,A,4.85,13.12,5.16,0.66
68360,Revise eyelid lining,A,5.04,10.92,5.19,0.4
68362,Revise eyelid lining,A,8.39,7.7,7.7,0.66
68371,Harvest eye tissue alograft,A,4.96,5.38,5.38,0.4
68399,Unlisted px conjunctiva,C,0.0,0.0,0.0,0.0
68400,I&d lacrimal gland,A,1.7,7.02,1.54,0.14
68420,I&d lacrimal sac,A,2.29,7.43,1.75,0.18
68440,Snip inc lacrimal punctum,A,0.97,2.14,1.68,0.07
68500,Removal of tear gland,A,12.45,14.12,14.12,1.01
68505,Partial removal tear gland,A,12.37,14.1,14.1,1.0
68510,Biopsy of tear gland,A,4.49,8.65,2.18,0.36
68520,Removal of tear sac,A,8.56,10.0,10.0,0.71
68525,Biopsy of tear sac,A,4.31,1.51,1.51,0.36
68530,Clearance of tear duct,A,3.61,9.09,2.48,0.28
68540,Remove tear gland lesion,A,11.88,12.54,12.54,0.95
68550,Remove tear gland lesion,A,14.78,15.57,15.57,1.19
68700,Repair tear ducts,A,7.67,7.17,7.17,0.62
68705,Revise tear duct opening,A,2.06,5.55,2.06,0.17
68720,Create tear sac drain,A,9.71,10.51,10.51,0.82
68745,Create tear duct drain,A,9.65,10.71,10.71,0.78
68750,Create tear duct drain,A,9.85,11.75,11.75,0.82
68760,Close tear duct opening,A,1.74,4.69,1.94,0.14
68761,Close tear duct opening,A,1.37,2.85,1.66,0.07
68770,Close tear system fistula,A,8.08,7.31,7.31,0.64
68801,Dilate tear duct opening,A,0.8,1.98,1.3,0.05
68810,Probe nasolacrimal duct,A,1.5,3.19,1.74,0.12
68811,Probe nasolacrimal duct,A,1.7,1.67,1.67,0.15
68815,Probe nasolacrimal duct,A,2.63,8.33,2.94,0.21
68816,Probe nl duct w/balloon,A,2.05,22.69,1.8,0.16
68840,Explore/irrigate tear ducts,A,1.27,2.66,1.77,0.09
68841,Insj rx elut implt lac canal,A,0.48,0.64,0.3,0.04
68850,Injection for tear sac x-ray,A,0.78,0.84,0.52,0.07
68899,Unlisted px lacrimal system,C,0.0,0.0,0.0,0.0
69000,Drg xtrnl ear absc/hem smpl,A,1.46,4.05,1.83,0.23
69005,Drg xtrnl ear absc/hem comp,A,2.11,4.22,1.94,0.33
69020,Drg xtrnl aud canal abscess,A,1.49,5.27,2.28,0.21
69100,Biopsy of external ear,A,0.79,1.91,0.26,0.07
69105,Biopsy of external ear canal,A,0.83,3.37,0.78,0.11
69110,Remove external ear partial,A,3.44,10.11,5.06,0.5
69120,Removal of external ear,A,4.04,6.19,6.19,0.57
69140,Remove ear canal lesion(s),A,7.94,16.13,16.13,1.16
69145,Remove ear canal lesion(s),A,2.63,9.1,4.08,0.39
69150,Extensive ear canal surgery,A,13.27,11.62,11.62,2.06
69155,Extensive ear/neck surgery,A,22.77,16.76,16.76,3.32
69200,Clear outer ear canal,A,0.75,1.59,0.39,0.11
69205,Clear outer ear canal,A,1.18,1.27,1.27,0.17
69209,Remove impacted ear wax uni,A,0.0,0.5,0.5,0.01
69210,Remove impacted ear wax uni,A,0.59,0.77,0.15,0.07
69220,Clean out mastoid cavity,A,0.81,1.42,0.4,0.12
69222,Clean out mastoid cavity,A,1.41,4.87,2.15,0.21
69300,Revise external ear,R,6.44,12.18,5.42,0.93
69310,Rebuild outer ear canal,A,10.7,18.72,18.72,1.63
69320,Rebuild outer ear canal,A,16.75,23.52,23.52,2.44
69399,Unlisted px external ear,C,0.0,0.0,0.0,0.0
69420,Incision of eardrum,A,1.35,4.19,1.76,0.2
69421,Incision of eardrum,A,1.74,2.14,2.14,0.25
